0.000000 , 0.000000 , 2.000000
0.010000 , 0.000100 , 2.039000
0.020000 , 0.000221 , 2.085000
0.030000 , 0.000342 , 2.132600
0.040000 , 0.000461 , 2.173400
0.050000 , 0.000586 , 2.219600
0.060000 , 0.000736 , 2.267800
0.070000 , 0.000879 , 2.321600
0.080000 , 0.001016 , 2.362400
0.090000 , 0.001281 , 2.452200
0.100000 , 0.001420 , 2.488800
0.110000 , 0.001664 , 2.567000
0.120000 , 0.001847 , 2.616800
0.130000 , 0.002041 , 2.674000
0.140000 , 0.002403 , 2.774000
0.150000 , 0.002629 , 2.829000
0.160000 , 0.002944 , 2.928400
0.170000 , 0.003209 , 2.978800
0.180000 , 0.003808 , 3.142200
0.190000 , 0.004067 , 3.202800
0.200000 , 0.004624 , 3.348200
0.210000 , 0.005256 , 3.475400
0.220000 , 0.005651 , 3.552600
0.230000 , 0.006583 , 3.757200
0.240000 , 0.007291 , 3.918000
0.250000 , 0.008356 , 4.132200
0.260000 , 0.009030 , 4.259800
0.270000 , 0.010053 , 4.452800
0.280000 , 0.010993 , 4.648800
0.290000 , 0.013453 , 5.040400
0.300000 , 0.014348 , 5.207000
0.310000 , 0.016701 , 5.552000
0.320000 , 0.019195 , 5.910000
0.330000 , 0.021949 , 6.322400
0.340000 , 0.025341 , 6.750800
0.350000 , 0.029157 , 7.238800
0.360000 , 0.033571 , 7.811000
0.370000 , 0.040442 , 8.524600
0.380000 , 0.047769 , 9.351200
0.390000 , 0.056510 , 10.313600
0.400000 , 0.067379 , 11.195200
0.410000 , 0.080900 , 12.321600
0.420000 , 0.093375 , 13.226800
0.430000 , 0.113217 , 14.716200
0.440000 , 0.134628 , 15.987200
0.450000 , 0.164888 , 17.864200
0.460000 , 0.195909 , 19.345400
0.470000 , 0.234446 , 21.392800
0.480000 , 0.266870 , 22.414600
0.490000 , 0.317179 , 24.471200
0.500000 , 0.370320 , 26.377200
0.510000 , 0.431415 , 28.229600
0.520000 , 0.479766 , 29.421800
0.530000 , 0.536919 , 30.580200
0.540000 , 0.590702 , 31.374000
0.550000 , 0.647204 , 31.922400
0.560000 , 0.686473 , 31.955800
0.570000 , 0.735683 , 31.803200
0.580000 , 0.776753 , 31.541000
0.590000 , 0.806333 , 30.921400
0.600000 , 0.836734 , 30.199000
0.610000 , 0.858485 , 29.651800
0.620000 , 0.879317 , 28.790800
0.630000 , 0.894472 , 28.066600
0.640000 , 0.910065 , 27.344200
0.650000 , 0.924141 , 26.801200
0.660000 , 0.934833 , 26.107200
0.670000 , 0.945102 , 25.659200
0.680000 , 0.950787 , 25.134600
0.690000 , 0.956743 , 24.650200
0.700000 , 0.964077 , 24.309200
0.710000 , 0.969086 , 24.036800
0.720000 , 0.974232 , 23.670200
0.730000 , 0.977562 , 23.529000
0.740000 , 0.980446 , 23.257400
0.750000 , 0.983548 , 23.071800
0.760000 , 0.987129 , 22.907600
0.770000 , 0.988692 , 22.783600
0.780000 , 0.990554 , 22.696800
0.790000 , 0.993119 , 22.565600
0.800000 , 0.994439 , 22.467200
0.810000 , 0.995061 , 22.403600
0.820000 , 0.995336 , 22.316000
0.830000 , 0.996011 , 22.260400
0.840000 , 0.997897 , 22.251000
0.850000 , 0.997130 , 22.179600
0.860000 , 0.998433 , 22.153800
0.870000 , 0.998751 , 22.123800
0.880000 , 0.999023 , 22.114400
0.890000 , 0.999395 , 22.085200
0.900000 , 0.999566 , 22.072000
0.910000 , 0.999687 , 22.064000
0.920000 , 0.999791 , 22.040000
0.930000 , 0.999832 , 22.032600
0.940000 , 0.999702 , 22.020400
0.950000 , 0.999938 , 22.012800
0.960000 , 0.999972 , 22.009000
0.970000 , 0.999986 , 22.006000
0.980000 , 0.999997 , 22.002000
0.990000 , 0.999998 , 22.000400
1.000000 , 1.000000 , 22.000000
